Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,STATE
15048,5/18/2021,8:00 AM,Uttarakhand,-,-,207363,5034,291005,UTTARAKHAND
15049,5/18/2021,8:00 AM,Uttar Pradesh,-,-,1462141,17817,1628990,UTTAR PRADESH
15050,5/18/2021,8:00 AM,West Bengal,-,-,1007442,13431,1152433,WEST BENGAL
15051,5/19/2021,8:00 AM,Andaman and Nicobar Islands,-,-,6359,92,6674,ANDAMAN AND NICOBAR ISLANDS
15052,5/19/2021,8:00 AM,Andhra Pradesh,-,-,1254291,9580,1475372,ANDHRA PRADESH
15053,5/19/2021,8:00 AM,Arunachal Pradesh,-,-,19977,88,22462,ARUNACHAL PRADESH
15054,5/19/2021,8:00 AM,Assam,-,-,290774,2344,340858,ASSAM
15055,5/19/2021,8:00 AM,Bihar,-,-,595377,4039,664115,BIHAR
15056,5/19/2021,8:00 AM,Chandigarh,-,-,48831,647,56513,CHANDIGARH
15057,5/19/2021,8:00 AM,Chhattisgarh,-,-,823113,12036,925531,CHHATTISGARH
15058,5/19/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,8944,4,9652,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
15059,5/19/2021,8:00 AM,Delhi,-,-,1329899,22111,1402873,DELHI
15060,5/19/2021,8:00 AM,Goa,-,-,112633,2197,138776,GOA
15061,5/19/2021,8:00 AM,Gujarat,-,-,660489,9269,766201,GUJARAT
15062,5/19/2021,8:00 AM,Haryana,-,-,626852,6923,709689,HARYANA
15063,5/19/2021,8:00 AM,Himachal Pradesh,-,-,129330,2460,166678,HIMACHAL PRADESH
15064,5/19/2021,8:00 AM,Jammu and Kashmir,-,-,197701,3293,251919,JAMMU AND KASHMIR
15065,5/19/2021,8:00 AM,Jharkhand,-,-,284805,4601,320934,JHARKHAND
15066,5/19/2021,8:00 AM,Karnataka,-,-,1674487,22838,2272374,KARNATAKA
15067,5/19/2021,8:00 AM,Kerala,-,-,1846105,6612,2200706,KERALA
15068,5/19/2021,8:00 AM,Ladakh,-,-,15031,170,16784,LADAKH
15069,5/19/2021,8:00 AM,Lakshadweep,-,-,3915,15,5212,LAKSHADWEEP
15070,5/19/2021,8:00 AM,Madhya Pradesh,-,-,652612,7139,742718,MADHYA PRADESH
15071,5/19/2021,8:00 AM,Maharashtra,-,-,4927480,83777,5433506,MAHARASHTRA
15072,5/19/2021,8:00 AM,Manipur,-,-,33466,612,40683,MANIPUR
15073,5/19/2021,8:00 AM,Meghalaya,-,-,19185,355,24872,MEGHALAYA
15074,5/19/2021,8:00 AM,Mizoram,-,-,7094,29,9252,MIZORAM
15075,5/19/2021,8:00 AM,Nagaland,-,-,14079,228,18714,NAGALAND
15076,5/19/2021,8:00 AM,Odisha,-,-,536595,2357,633302,ODISHA
15077,5/19/2021,8:00 AM,Puducherry,-,-,69060,1212,87749,PUDUCHERRY
15078,5/19/2021,8:00 AM,Punjab,-,-,427058,12317,511652,PUNJAB
15079,5/19/2021,8:00 AM,Rajasthan,-,-,713129,7080,879664,RAJASTHAN
15080,5/19/2021,8:00 AM,Sikkim,-,-,8427,212,11689,SIKKIM
15081,5/19/2021,8:00 AM,Tamil Nadu,-,-,1403052,18369,1664350,TAMIL NADU
15082,5/19/2021,8:00 AM,Telangana,-,-,485644,3012,536766,TELANGANA
15083,5/19/2021,8:00 AM,Tripura,-,-,36402,450,42776,TRIPURA
15084,5/19/2021,8:00 AM,Uttarakhand,-,-,214426,5132,295790,UTTARAKHAND
15085,5/19/2021,8:00 AM,Uttar Pradesh,-,-,1483249,18072,1637663,UTTAR PRADESH
15086,5/19/2021,8:00 AM,West Bengal,-,-,1026492,13576,1171861,WEST BENGAL
15087,5/20/2021,8:00 AM,Andaman and Nicobar Islands,-,-,6385,95,6709,ANDAMAN AND NICOBAR ISLANDS
15088,5/20/2021,8:00 AM,Andhra Pradesh,-,-,1279110,9686,1498532,ANDHRA PRADESH
15089,5/20/2021,8:00 AM,Arunachal Pradesh,-,-,20125,89,22799,ARUNACHAL PRADESH
15090,5/20/2021,8:00 AM,Assam,-,-,294831,2433,347001,ASSAM
15091,5/20/2021,8:00 AM,Bihar,-,-,607420,4143,670174,BIHAR
15092,5/20/2021,8:00 AM,Chandigarh,-,-,49701,656,56927,CHANDIGARH
15093,5/20/2021,8:00 AM,Chhattisgarh,-,-,833161,12182,931211,CHHATTISGARH
15094,5/20/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,9088,4,9748,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
15095,5/20/2021,8:00 AM,Delhi,-,-,1339326,22346,1406719,DELHI
15096,5/20/2021,8:00 AM,Goa,-,-,114793,2228,139985,GOA
15097,5/20/2021,8:00 AM,Gujarat,-,-,669490,9340,771447,GUJARAT
15098,5/20/2021,8:00 AM,Haryana,-,-,638673,7076,716507,HARYANA
15099,5/20/2021,8:00 AM,Himachal Pradesh,-,-,132421,2529,170074,HIMACHAL PRADESH
15100,5/20/2021,8:00 AM,Jammu and Kashmir,-,-,202039,3355,255888,JAMMU AND KASHMIR
15101,5/20/2021,8:00 AM,Jharkhand,-,-,289333,4654,322828,JHARKHAND
15102,5/20/2021,8:00 AM,Karnataka,-,-,1724438,23306,2306655,KARNATAKA
15103,5/20/2021,8:00 AM,Kerala,-,-,1894518,6724,2233468,KERALA
15104,5/20/2021,8:00 AM,Ladakh,-,-,15158,171,16918,LADAKH
15105,5/20/2021,8:00 AM,Lakshadweep,-,-,3974,18,5466,LAKSHADWEEP
15106,5/20/2021,8:00 AM,Madhya Pradesh,-,-,662949,7227,747783,MADHYA PRADESH
15107,5/20/2021,8:00 AM,Maharashtra,-,-,4978937,84371,5467537,MAHARASHTRA
15108,5/20/2021,8:00 AM,Manipur,-,-,33813,635,41265,MANIPUR
15109,5/20/2021,8:00 AM,Meghalaya,-,-,19596,379,25744,MEGHALAYA
15110,5/20/2021,8:00 AM,Mizoram,-,-,7271,30,9444,MIZORAM
15111,5/20/2021,8:00 AM,Nagaland,-,-,14298,234,18958,NAGALAND
15112,5/20/2021,8:00 AM,Odisha,-,-,546631,2378,644401,ODISHA
15113,5/20/2021,8:00 AM,Puducherry,-,-,70615,1241,89508,PUDUCHERRY
15114,5/20/2021,8:00 AM,Punjab,-,-,434930,12525,517954,PUNJAB
15115,5/20/2021,8:00 AM,Rajasthan,-,-,729168,7219,889513,RAJASTHAN
15116,5/20/2021,8:00 AM,Sikkim,-,-,8649,214,11955,SIKKIM
15117,5/20/2021,8:00 AM,Tamil Nadu,-,-,1426915,18734,1699225,TAMIL NADU
15118,5/20/2021,8:00 AM,Telangana,-,-,490620,3037,540603,TELANGANA
15119,5/20/2021,8:00 AM,Tripura,-,-,36718,453,43496,TRIPURA
15120,5/20/2021,8:00 AM,Uttarakhand,-,-,221785,5325,300282,UTTARAKHAND
15121,5/20/2021,8:00 AM,Uttar Pradesh,-,-,1502918,18352,1644849,UTTAR PRADESH
15122,5/20/2021,8:00 AM,West Bengal,-,-,1045643,13733,1190867,WEST BENGAL
15123,5/21/2021,8:00 AM,Andaman and Nicobar Islands,-,-,6401,96,6758,ANDAMAN AND NICOBAR ISLANDS
15124,5/21/2021,8:00 AM,Andhra Pradesh,-,-,1302208,9800,1521142,ANDHRA PRADESH
15125,5/21/2021,8:00 AM,Arunachal Pradesh,-,-,20339,89,23159,ARUNACHAL PRADESH
15126,5/21/2021,8:00 AM,Assam,-,-,297902,2507,353574,ASSAM
15127,5/21/2021,8:00 AM,Bihar,-,-,617397,4241,676045,BIHAR
15128,5/21/2021,8:00 AM,Chandigarh,-,-,50592,666,57331,CHANDIGARH
15129,5/21/2021,8:00 AM,Chhattisgarh,-,-,842662,12295,936423,CHHATTISGARH
15130,5/21/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,9174,4,9850,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
15131,5/21/2021,8:00 AM,Delhi,-,-,1347157,22579,1409950,DELHI
15132,5/21/2021,8:00 AM,Goa,-,-,118487,2272,141567,GOA
15133,5/21/2021,8:00 AM,Gujarat,-,-,677798,9404,776220,GUJARAT
15134,5/21/2021,8:00 AM,Haryana,-,-,653407,7205,722964,HARYANA
15135,5/21/2021,8:00 AM,Himachal Pradesh,-,-,136679,2595,172722,HIMACHAL PRADESH
15136,5/21/2021,8:00 AM,Jammu and Kashmir,-,-,206081,3422,260057,JAMMU AND KASHMIR
15137,5/21/2021,8:00 AM,Jharkhand,-,-,293659,4714,324884,JHARKHAND
15138,5/21/2021,8:00 AM,Karnataka,-,-,1776695,23854,2335524,KARNATAKA
15139,5/21/2021,8:00 AM,Kerala,-,-,1938887,6852,2263959,KERALA
15140,5/21/2021,8:00 AM,Ladakh,-,-,15264,172,17025,LADAKH
15141,5/21/2021,8:00 AM,Lakshadweep,-,-,4072,20,5756,LAKSHADWEEP
15142,5/21/2021,8:00 AM,Madhya Pradesh,-,-,672695,7315,752735,MADHYA PRADESH
15143,5/21/2021,8:00 AM,Maharashtra,-,-,5026308,85355,5497448,MAHARASHTRA
15144,5/21/2021,8:00 AM,Manipur,-,-,34359,646,41909,MANIPUR
15145,5/21/2021,8:00 AM,Meghalaya,-,-,20061,389,26927,MEGHALAYA
15146,5/21/2021,8:00 AM,Mizoram,-,-,7407,30,9740,MIZORAM
15147,5/21/2021,8:00 AM,Nagaland,-,-,14520,245,19284,NAGALAND
15148,5/21/2021,8:00 AM,Odisha,-,-,556501,2403,655899,ODISHA
15149,5/21/2021,8:00 AM,Puducherry,-,-,71919,1269,91465,PUDUCHERRY
15150,5/21/2021,8:00 AM,Punjab,-,-,443666,12716,523423,PUNJAB
15151,5/21/2021,8:00 AM,Rajasthan,-,-,745873,7346,897193,RAJASTHAN
15152,5/21/2021,8:00 AM,Sikkim,-,-,8865,217,12204,SIKKIM
15153,5/21/2021,8:00 AM,Tamil Nadu,-,-,1452283,19131,1734804,TAMIL NADU
15154,5/21/2021,8:00 AM,Telangana,-,-,495446,3060,544263,TELANGANA
15155,5/21/2021,8:00 AM,Tripura,-,-,37097,455,44359,TRIPURA
15156,5/21/2021,8:00 AM,Uttarakhand,-,-,229813,5484,303940,UTTARAKHAND
15157,5/21/2021,8:00 AM,Uttar Pradesh,-,-,1516508,18588,1651530,UTTAR PRADESH
15158,5/21/2021,8:00 AM,West Bengal,-,-,1064553,13895,1209958,WEST BENGAL
15159,5/22/2021,8:00 AM,Andaman and Nicobar Islands,-,-,6417,98,6789,ANDAMAN AND NICOBAR ISLANDS
15160,5/22/2021,8:00 AM,Andhra Pradesh,-,-,1323019,9904,1542079,ANDHRA PRADESH
15161,5/22/2021,8:00 AM,Arunachal Pradesh,-,-,20545,92,23553,ARUNACHAL PRADESH
15162,5/22/2021,8:00 AM,Assam,-,-,302889,2588,359640,ASSAM
15163,5/22/2021,8:00 AM,Bihar,-,-,627548,4339,681199,BIHAR
15164,5/22/2021,8:00 AM,Chandigarh,-,-,51382,680,57737,CHANDIGARH
15165,5/22/2021,8:00 AM,Chhattisgarh,-,-,852529,12391,941366,CHHATTISGARH
15166,5/22/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,9269,4,9880,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
15167,5/22/2021,8:00 AM,Delhi,-,-,1354445,22831,1412959,DELHI
15168,5/22/2021,8:00 AM,Goa,-,-,121562,2302,143192,GOA
15169,5/22/2021,8:00 AM,Gujarat,-,-,686581,9469,780471,GUJARAT
15170,5/22/2021,8:00 AM,Haryana,-,-,666893,7317,728607,HARYANA
15171,5/22/2021,8:00 AM,Himachal Pradesh,-,-,141213,2652,175384,HIMACHAL PRADESH
15172,5/22/2021,8:00 AM,Jammu and Kashmir,-,-,210547,3465,263905,JAMMU AND KASHMIR
15173,5/22/2021,8:00 AM,Jharkhand,-,-,297776,4760,327035,JHARKHAND
15174,5/22/2021,8:00 AM,Karnataka,-,-,1829276,24207,2367742,KARNATAKA
15175,5/22/2021,8:00 AM,Kerala,-,-,1979919,6994,2293632,KERALA
15176,5/22/2021,8:00 AM,Ladakh,-,-,15374,173,17146,LADAKH
15177,5/22/2021,8:00 AM,Lakshadweep,-,-,4251,22,6101,LAKSHADWEEP
15178,5/22/2021,8:00 AM,Madhya Pradesh,-,-,682100,7394,757119,MADHYA PRADESH
15179,5/22/2021,8:00 AM,Maharashtra,-,-,5070801,86618,5527092,MAHARASHTRA
15180,5/22/2021,8:00 AM,Manipur,-,-,35606,661,42565,MANIPUR
15181,5/22/2021,8:00 AM,Meghalaya,-,-,20480,414,27755,MEGHALAYA
15182,5/22/2021,8:00 AM,Mizoram,-,-,7521,30,10024,MIZORAM
15183,5/22/2021,8:00 AM,Nagaland,-,-,14747,258,19593,NAGALAND
15184,5/22/2021,8:00 AM,Odisha,-,-,567382,2430,668422,ODISHA
15185,5/22/2021,8:00 AM,Puducherry,-,-,73936,1295,93167,PUDUCHERRY
15186,5/22/2021,8:00 AM,Punjab,-,-,452318,12888,528676,PUNJAB
15187,5/22/2021,8:00 AM,Rajasthan,-,-,764137,7475,903418,RAJASTHAN
15188,5/22/2021,8:00 AM,Sikkim,-,-,9126,220,12521,SIKKIM
15189,5/22/2021,8:00 AM,Tamil Nadu,-,-,1476761,19598,1770988,TAMIL NADU
15190,5/22/2021,8:00 AM,Telangana,-,-,500247,3085,547727,TELANGANA
15191,5/22/2021,8:00 AM,Tripura,-,-,37429,457,45223,TRIPURA
15192,5/22/2021,8:00 AM,Uttarakhand,-,-,238593,5600,307566,UTTARAKHAND
15193,5/22/2021,8:00 AM,Uttar Pradesh,-,-,1534176,18760,1659212,UTTAR PRADESH
15194,5/22/2021,8:00 AM,West Bengal,-,-,1083570,14054,1229805,WEST BENGAL
15195,5/23/2021,8:00 AM,Andaman and Nicobar Islands,-,-,6441,101,6820,ANDAMAN AND NICOBAR ISLANDS
15196,5/23/2021,8:00 AM,Andhra Pradesh,-,-,1341355,10022,1562060,ANDHRA PRADESH
15197,5/23/2021,8:00 AM,Arunachal Pradesh,-,-,20836,95,23867,ARUNACHAL PRADESH
15198,5/23/2021,8:00 AM,Assam,-,-,307548,2667,365620,ASSAM
15199,5/23/2021,8:00 AM,Bihar,-,-,636224,4442,685574,BIHAR
15200,5/23/2021,8:00 AM,Chandigarh,-,-,52172,692,58129,CHANDIGARH
15201,5/23/2021,8:00 AM,Chhattisgarh,-,-,862660,12494,945694,CHHATTISGARH
15202,5/23/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,9390,4,9925,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
15203,5/23/2021,8:00 AM,Delhi,-,-,1360898,23013,1415219,DELHI
15204,5/23/2021,8:00 AM,Goa,-,-,124255,2341,144839,GOA
15205,5/23/2021,8:00 AM,Gujarat,-,-,695026,9523,784676,GUJARAT
15206,5/23/2021,8:00 AM,Haryana,-,-,678220,7415,733628,HARYANA
15207,5/23/2021,8:00 AM,Himachal Pradesh,-,-,146230,2707,177725,HIMACHAL PRADESH
15208,5/23/2021,8:00 AM,Jammu and Kashmir,-,-,214664,3513,267313,JAMMU AND KASHMIR
15209,5/23/2021,8:00 AM,Jharkhand,-,-,301705,4801,329072,JHARKHAND
15210,5/23/2021,8:00 AM,Karnataka,-,-,1891042,24658,2398925,KARNATAKA
15211,5/23/2021,8:00 AM,Kerala,-,-,2025319,7170,2322146,KERALA
15212,5/23/2021,8:00 AM,Ladakh,-,-,15585,176,17277,LADAKH
15213,5/23/2021,8:00 AM,Lakshadweep,-,-,4394,22,6418,LAKSHADWEEP
15214,5/23/2021,8:00 AM,Madhya Pradesh,-,-,691427,7483,760963,MADHYA PRADESH
15215,5/23/2021,8:00 AM,Maharashtra,-,-,5111095,87300,5553225,MAHARASHTRA
15216,5/23/2021,8:00 AM,Manipur,-,-,36258,674,43322,MANIPUR
15217,5/23/2021,8:00 AM,Meghalaya,-,-,20989,435,28878,MEGHALAYA
15218,5/23/2021,8:00 AM,Mizoram,-,-,7736,31,10220,MIZORAM
15219,5/23/2021,8:00 AM,Nagaland,-,-,14967,271,19845,NAGALAND
15220,5/23/2021,8:00 AM,Odisha,-,-,577983,2456,679530,ODISHA
15221,5/23/2021,8:00 AM,Puducherry,-,-,75947,1325,94612,PUDUCHERRY
15222,5/23/2021,8:00 AM,Punjab,-,-,459681,13089,533973,PUNJAB
15223,5/23/2021,8:00 AM,Rajasthan,-,-,779601,7590,909521,RAJASTHAN
15224,5/23/2021,8:00 AM,Sikkim,-,-,9393,221,12808,SIKKIM
15225,5/23/2021,8:00 AM,Tamil Nadu,-,-,1502537,20046,1806861,TAMIL NADU
15226,5/23/2021,8:00 AM,Telangana,-,-,504970,3106,551035,TELANGANA
15227,5/23/2021,8:00 AM,Tripura,-,-,37625,463,46099,TRIPURA
15228,5/23/2021,8:00 AM,Uttarakhand,-,-,246806,5734,310469,UTTARAKHAND
15229,5/23/2021,8:00 AM,Uttar Pradesh,-,-,1551716,18978,1665176,UTTAR PRADESH
15230,5/23/2021,8:00 AM,West Bengal,-,-,1102772,14208,1248668,WEST BENGAL
15231,5/24/2021,8:00 AM,Andaman and Nicobar Islands,-,-,6473,103,6844,ANDAMAN AND NICOBAR ISLANDS
15232,5/24/2021,8:00 AM,Andhra Pradesh,-,-,1361464,10126,1580827,ANDHRA PRADESH
15233,5/24/2021,8:00 AM,Arunachal Pradesh,-,-,21096,98,24093,ARUNACHAL PRADESH
15234,5/24/2021,8:00 AM,Assam,-,-,313333,2739,369183,ASSAM
15235,5/24/2021,8:00 AM,Bihar,-,-,644335,4549,689576,BIHAR
15236,5/24/2021,8:00 AM,Chandigarh,-,-,52913,702,58489,CHANDIGARH
15237,5/24/2021,8:00 AM,Chhattisgarh,-,-,870640,12586,949000,CHHATTISGARH
15238,5/24/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,9462,4,9987,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
15239,5/24/2021,8:00 AM,Delhi,-,-,1366056,23202,1416868,DELHI
15240,5/24/2021,8:00 AM,Goa,-,-,126800,2383,146460,GOA
15241,5/24/2021,8:00 AM,Gujarat,-,-,703760,9576,788470,GUJARAT
15242,5/24/2021,8:00 AM,Haryana,-,-,687700,7512,738028,HARYANA
15243,5/24/2021,8:00 AM,Himachal Pradesh,-,-,150289,2766,179034,HIMACHAL PRADESH
15244,5/24/2021,8:00 AM,Jammu and Kashmir,-,-,219620,3564,270621,JAMMU AND KASHMIR
15245,5/24/2021,8:00 AM,Jharkhand,-,-,306080,4838,330417,JHARKHAND
15246,5/24/2021,8:00 AM,Karnataka,-,-,1926615,25282,2424904,KARNATAKA
15247,5/24/2021,8:00 AM,Kerala,-,-,2062635,7358,2347966,KERALA
15248,5/24/2021,8:00 AM,Ladakh,-,-,15707,178,17407,LADAKH
15249,5/24/2021,8:00 AM,Lakshadweep,-,-,4537,24,6611,LAKSHADWEEP
15250,5/24/2021,8:00 AM,Madhya Pradesh,-,-,699014,7558,764338,MADHYA PRADESH
15251,5/24/2021,8:00 AM,Maharashtra,-,-,5140272,88620,5579897,MAHARASHTRA
15252,5/24/2021,8:00 AM,Manipur,-,-,36867,688,44089,MANIPUR
15253,5/24/2021,8:00 AM,Meghalaya,-,-,21542,459,29681,MEGHALAYA
15254,5/24/2021,8:00 AM,Mizoram,-,-,7839,33,10333,MIZORAM
15255,5/24/2021,8:00 AM,Nagaland,-,-,15105,285,20068,NAGALAND
15256,5/24/2021,8:00 AM,Odisha,-,-,589610,2484,692382,ODISHA
15257,5/24/2021,8:00 AM,Puducherry,-,-,77850,1359,96060,PUDUCHERRY
15258,5/24/2021,8:00 AM,Punjab,-,-,468208,13281,538994,PUNJAB
15259,5/24/2021,8:00 AM,Rajasthan,-,-,796121,7703,916042,RAJASTHAN
15260,5/24/2021,8:00 AM,Sikkim,-,-,9591,224,13132,SIKKIM
15261,5/24/2021,8:00 AM,Tamil Nadu,-,-,1527733,20468,1842344,TAMIL NADU
15262,5/24/2021,8:00 AM,Telangana,-,-,509663,3125,553277,TELANGANA
15263,5/24/2021,8:00 AM,Tripura,-,-,38099,465,46525,TRIPURA
15264,5/24/2021,8:00 AM,Uttarakhand,-,-,252979,5805,313519,UTTARAKHAND
15265,5/24/2021,8:00 AM,Uttar Pradesh,-,-,1565802,19209,1669891,UTTAR PRADESH
15266,5/24/2021,8:00 AM,West Bengal,-,-,1122201,14364,1267090,WEST BENGAL
15267,5/25/2021,8:00 AM,Andaman and Nicobar Islands,-,-,6495,104,6853,ANDAMAN AND NICOBAR ISLANDS
15268,5/25/2021,8:00 AM,Andhra Pradesh,-,-,1379837,10222,1593821,ANDHRA PRADESH
15269,5/25/2021,8:00 AM,Arunachal Pradesh,-,-,21344,102,24573,ARUNACHAL PRADESH
15270,5/25/2021,8:00 AM,Assam,-,-,318585,2823,375404,ASSAM
15271,5/25/2021,8:00 AM,Bihar,-,-,649835,4642,692420,BIHAR
15272,5/25/2021,8:00 AM,Chandigarh,-,-,53597,709,58734,CHANDIGARH
15273,5/25/2021,8:00 AM,Chhattisgarh,-,-,879625,12646,953209,CHHATTISGARH
15274,5/25/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,9606,4,10049,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
15275,5/25/2021,8:00 AM,Delhi,-,-,1370431,23409,1418418,DELHI
15276,5/25/2021,8:00 AM,Goa,-,-,129162,2421,147861,GOA
15277,5/25/2021,8:00 AM,Gujarat,-,-,713065,9621,791657,GUJARAT
15278,5/25/2021,8:00 AM,Haryana,-,-,696059,7607,741785,HARYANA
15279,5/25/2021,8:00 AM,Himachal Pradesh,-,-,153975,2827,180983,HIMACHAL PRADESH
15280,5/25/2021,8:00 AM,Jammu and Kashmir,-,-,223619,3609,272858,JAMMU AND KASHMIR
15281,5/25/2021,8:00 AM,Jharkhand,-,-,309371,4871,331811,JHARKHAND
15282,5/25/2021,8:00 AM,Karnataka,-,-,1983948,25811,2450215,KARNATAKA
15283,5/25/2021,8:00 AM,Kerala,-,-,2098674,7554,2365787,KERALA
15284,5/25/2021,8:00 AM,Ladakh,-,-,15891,178,17532,LADAKH
15285,5/25/2021,8:00 AM,Lakshadweep,-,-,4661,24,6847,LAKSHADWEEP
15286,5/25/2021,8:00 AM,Madhya Pradesh,-,-,706003,7618,767274,MADHYA PRADESH
15287,5/25/2021,8:00 AM,Maharashtra,-,-,5182592,89212,5602019,MAHARASHTRA
15288,5/25/2021,8:00 AM,Manipur,-,-,37478,705,44627,MANIPUR
15289,5/25/2021,8:00 AM,Meghalaya,-,-,22221,483,30492,MEGHALAYA
15290,5/25/2021,8:00 AM,Mizoram,-,-,8019,34,10622,MIZORAM
15291,5/25/2021,8:00 AM,Nagaland,-,-,15248,297,20259,NAGALAND
15292,5/25/2021,8:00 AM,Odisha,-,-,601224,2516,703441,ODISHA
15293,5/25/2021,8:00 AM,Puducherry,-,-,79765,1382,96982,PUDUCHERRY
15294,5/25/2021,8:00 AM,Punjab,-,-,475011,13468,543475,PUNJAB
15295,5/25/2021,8:00 AM,Rajasthan,-,-,812775,7806,920456,RAJASTHAN
15296,5/25/2021,8:00 AM,Sikkim,-,-,9817,232,13233,SIKKIM
15297,5/25/2021,8:00 AM,Tamil Nadu,-,-,1554759,20872,1877211,TAMIL NADU
15298,5/25/2021,8:00 AM,Telangana,-,-,513968,3146,556320,TELANGANA
15299,5/25/2021,8:00 AM,Tripura,-,-,38526,470,47298,TRIPURA
15300,5/25/2021,8:00 AM,Uttarakhand,-,-,260084,5927,315590,UTTARAKHAND
15301,5/25/2021,8:00 AM,Uttar Pradesh,-,-,1577720,19362,1673785,UTTAR PRADESH
15302,5/25/2021,8:00 AM,West Bengal,-,-,1141871,14517,1284973,WEST BENGAL
15303,5/26/2021,8:00 AM,Andaman and Nicobar Islands,-,-,6544,106,6878,ANDAMAN AND NICOBAR ISLANDS
15304,5/26/2021,8:00 AM,Andhra Pradesh,-,-,1400754,10328,1609105,ANDHRA PRADESH
15305,5/26/2021,8:00 AM,Arunachal Pradesh,-,-,21575,104,25002,ARUNACHAL PRADESH
15306,5/26/2021,8:00 AM,Assam,-,-,323368,2915,381171,ASSAM
15307,5/26/2021,8:00 AM,Bihar,-,-,655850,4746,695726,BIHAR
15308,5/26/2021,8:00 AM,Chandigarh,-,-,54215,714,58992,CHANDIGARH
15309,5/26/2021,8:00 AM,Chhattisgarh,-,-,887518,12723,956715,CHHATTISGARH
15310,5/26/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,9657,4,10092,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
15311,5/26/2021,8:00 AM,Delhi,-,-,1374682,23565,1419986,DELHI
15312,5/26/2021,8:00 AM,Goa,-,-,131244,2460,149410,GOA
15313,5/26/2021,8:00 AM,Gujarat,-,-,722741,9665,794912,GUJARAT
15314,5/26/2021,8:00 AM,Haryana,-,-,702779,7735,744602,HARYANA
15315,5/26/2021,8:00 AM,Himachal Pradesh,-,-,157042,2887,182982,HIMACHAL PRADESH
15316,5/26/2021,8:00 AM,Jammu and Kashmir,-,-,227242,3662,275822,JAMMU AND KASHMIR
15317,5/26/2021,8:00 AM,Jharkhand,-,-,312526,4891,333058,JHARKHAND
15318,5/26/2021,8:00 AM,Karnataka,-,-,2022172,26399,2472973,KARNATAKA
15319,5/26/2021,8:00 AM,Kerala,-,-,2132071,7731,2395590,KERALA
15320,5/26/2021,8:00 AM,Ladakh,-,-,16070,179,17810,LADAKH
15321,5/26/2021,8:00 AM,Lakshadweep,-,-,4765,26,7111,LAKSHADWEEP
15322,5/26/2021,8:00 AM,Madhya Pradesh,-,-,713376,7686,769696,MADHYA PRADESH
15323,5/26/2021,8:00 AM,Maharashtra,-,-,5218768,90349,5626155,MAHARASHTRA
15324,5/26/2021,8:00 AM,Manipur,-,-,37946,720,45451,MANIPUR
15325,5/26/2021,8:00 AM,Meghalaya,-,-,22976,502,31449,MEGHALAYA
15326,5/26/2021,8:00 AM,Mizoram,-,-,8160,34,10937,MIZORAM
15327,5/26/2021,8:00 AM,Nagaland,-,-,15414,315,20535,NAGALAND
15328,5/26/2021,8:00 AM,Odisha,-,-,612993,2549,714380,ODISHA
15329,5/26/2021,8:00 AM,Puducherry,-,-,81336,1408,98219,PUDUCHERRY
15330,5/26/2021,8:00 AM,Punjab,-,-,481462,13642,548231,PUNJAB
15331,5/26/2021,8:00 AM,Rajasthan,-,-,828558,7911,923860,RAJASTHAN
15332,5/26/2021,8:00 AM,Sikkim,-,-,9904,237,13511,SIKKIM
15333,5/26/2021,8:00 AM,Tamil Nadu,-,-,1583504,21340,1911496,TAMIL NADU
15334,5/26/2021,8:00 AM,Telangana,-,-,518266,3169,560141,TELANGANA
15335,5/26/2021,8:00 AM,Tripura,-,-,39491,473,47965,TRIPURA
15336,5/26/2021,8:00 AM,Uttarakhand,-,-,266758,6020,318346,UTTARAKHAND
15337,5/26/2021,8:00 AM,Uttar Pradesh,-,-,1588161,19519,1677508,UTTAR PRADESH
15338,5/26/2021,8:00 AM,West Bengal,-,-,1160928,14674,1301978,WEST BENGAL
15339,5/27/2021,8:00 AM,Andaman and Nicobar Islands,-,-,6573,108,6901,ANDAMAN AND NICOBAR ISLANDS
15340,5/27/2021,8:00 AM,Andhra Pradesh,-,-,1424859,10427,1627390,ANDHRA PRADESH
15341,5/27/2021,8:00 AM,Arunachal Pradesh,-,-,21765,107,25376,ARUNACHAL PRADESH
15342,5/27/2021,8:00 AM,Assam,-,-,329634,3005,386870,ASSAM
15343,5/27/2021,8:00 AM,Bihar,-,-,662491,4845,698329,BIHAR
